name,description,property_type_name,province_name,district_name,ward_name,street_name,project_name,price,area,floor_count,frontage_width,house_depth,road_width,bedroom_count,bathroom_count,house_direction,balcony_direction,published_at
"Bán nhà đ. Phương Canh Vinfast VF3 đỗ cửa, 2 thoáng trước sau, 3 bước ra công viên 39mx5T, 6.8 tỷ","- Đường trước nhà rộng xe ô tô 4 chỗ qua nhà thoải mái, trước nhà view thoáng, 2 mặt thoáng trước thoáng sau, gần sân chơi công viên. - Nhà chủ tự xây dựng ti mỉ, khung cột bê tông chăc chắn đảm bảo, ở không 1 vết nứt gì. Khách mua chỉ cần sơn lại 1 chút là nhà lại đẹp long lanh. - Tặng lại toàn bộ nội thất liền tường và nội thất rời cho khách mua - Vị trí đẹp giao thông thuận tiện kết nối với các tuyến đường lớn như đường Trịnh Văn Bô, đường 32 sắp khởi công, đương Văn Tiến Dũng, đường Trần Hữu Dực, đường vành đai 3.5 giá trị tăng mạnh trong thời gian sắp tới. Xung quanh tiện ích trường học các cấp đầy đủ và gần các trường đại học lớn như đại học Đông Á, đại học Công Nghiệp, cao đẳng FPT, trường quốc tế Hàn Quốc... gần các khu đô thị lớn như khu đô thị sinh thái Foresa Xuân Phương, Xuân Phương Tasco, Viglacera Xuân Phương, khu đô thị An Lạc Symphony, Khu biệt thự Vườn Cam, HUD Vân Canh, Spendora... - Pháp lý rõ ràng, sổ vuông đẹp sẵn sàng giao dịch. - Em Tuấn thiết kế tư vấn nhà đất khu vực Từ Liêm - Hoài Đức - Liên hệ ngay để xem nhà miễn phí và tìm căn phù hợp với quỹ căn hơn 1000 căn khác trong khu vực.",Nhà,Hà Nội,Nam Từ Liêm,Phương Canh,32,NHS Phương Canh Residence (Tên khác NTHome Phương Canh),6800000000.0,39.0,,,,,,4.0,,,2025-06-24T17:05:30.654000
"Chính chủ cần bán căn hộ 3N 2WC 104m tại The Zei, giá 9 tỷ, giá tốt nhất thị trường. LH [phone_number]","Nhanh tay nắm bắt cơ hội sở hữu căn hộ chung cư cao cấp tại The Zei Mỹ Đình, Lê Đức Thọ, Mỹ Đình 2, Nam Từ Liêm, Hà Nội. Căn hộ rộng 104m2 với 3 phòng ngủ, 2 phòng tắm, nội thất cơ bản, hướng cửa chính Tây Bắc và ban công Đông Nam. Giá bán chỉ 9 tỷ VND. + Diện tích rộng rãi 104m2 giúp tối ưu hóa không gian sống cho gia đình. + 3 phòng ngủ thoáng đãng, phù hợp cho gia đình đông người. + 2 phòng tắm tiện lợi, giúp tiết kiệm thời gian cho sinh hoạt hàng ngày. + Nội thất cơ bản, dễ dàng tùy chỉnh theo ý thích cá nhân. + Pháp lý đầy đủ, đảm bảo an tâm cho khách hàng. Căn hộ có phong thủy tốt, mang lại sự thịnh vượng và tài lộc cho gia chủ. Với thiết kế hiện đại, căn hộ không chỉ đáp ứng nhu cầu sinh hoạt mà còn đem lại phong cách sống tiện nghi và hiện đại. Gần trường học, gần chợ/siêu thị, có công viên, thuận tiện cho sinh hoạt hàng ngày và giải trí. Liên hệ ngay để được tư vấn chi tiết và xem nhà: Hoàng Nam, [phone_number]",Căn hộ chung cư,Hà Nội,Nam Từ Liêm,Mỹ Đình 2,Lê Đức Thọ,The Zei,9000000000.0,104.0,,,,,3.0,2.0,Tây Bắc,Đông Nam,2025-06-20T11:31:25.831000
"Đất tại Vân Hà, Đông Anh, Hà Nội, giá cực chất 2,05 tỷ, 42,3m2","Chỗ này có đất nền đẹp xịn, ở Vân Hà, Đông Anh, Hà Nội. Diện tích 42,3m2, giá cực chất chỉ 2,05 tỷ. Mặt tiền 5,95m, cực kỳ thích hợp cho việc kinh doanh hay xây nhà. Pháp lý đầy đủ, yên tâm luôn. Sống ở đây thì quá tiện lợi với không khí trong lành, phong thủy cũng tốt. Cách công viên Phù Khê chỉ tầm 2km, gần siêu thị Trường Giang dễ dàng shopping. Nếu muốn biết thêm chi tiết hay ghé xem đất, liên hệ ngay Trần Văn Sự qua số [phone_number]",Đất,Hà Nội,Đông Anh,Vân Hà,,,2050000000.0,42.3,,6.0,,,,,,,2025-06-05T04:46:40.747000
"BÁN NHÀ XUÂN PHƯƠNG_TRỊNH VĂN BÔ, LÔ GÓC, NGÕ THÔNG, Ô TÔ, 48M2X4T, TẶNG NỘI THẤT, SÁT BÃI Ô TÔ","BÁN NHÀ XUÂN PHƯƠNG_TRỊNH VĂN BÔ, LÔ GÓC, NGÕ THÔNG, Ô TÔ, 48M2X4T, TẶNG NỘI THẤT, SÁT BÃI Ô TÔ +Lh: em Quân_zalo +Nhà thiết kế hiện đại, đầy đủ công năng, nhiều phòng ngủ, vị trí là căn góc, nên phòng nào cũng có cửa sổ +Gần nhà là khu đô thị, trường học điểm, chợ, siêu thị, bãi ô tô +Kết nối xuân phương, phương canh, trịnh văn bô, trần hữu dực, mỹ đình, cách nhổn 1km +Sổ đỏ chính chủ",Nhà,Hà Nội,Nam Từ Liêm,Xuân Phương,Trịnh Văn Bô,,6950000000.0,48.0,4.0,,,,5.0,,,,2025-06-25T08:39:23.748000
"Bán căn hộ chung cư 3pn 2wc, 106m2 full đồ mới, tại C4 Nguyễn Cơ Thạch, tầng 15, không đăng ảo","Chung cư C4 Nguyễn Cơ Thạch, Nam Từ Liêm, Hà Nội, bán. - Thiết kế 3pn, 2wc, 106m2 thông thuỷ, full đồ mới, tầng 15 áp mái, ban công Tây, nhà nhiều ánh sáng. - Các phòng đều nhiều ánh sáng, cửa sổ to, - Sẵn sổ cất két, có 1 lốt ô tô 1,1tr/tháng, giá bán 6ty. - Căn hộ chuẩn thông tin, không đăng ảo tránh mất thời gian. Liên hệ: [phone_number] em Tuấn xem nhà. - Toà nhà vị trí đẹp, cao 15 tầng, 2 thang máy, 8 căn/ sàn.",Căn hộ chung cư,Hà Nội,Nam Từ Liêm,Mỹ Đình 1,Hàm Nghi,Khu đô thị Mỹ Đình I,6000000000.0,106.0,,,,,3.0,2.0,,Tây,2025-06-02T15:14:33.988000
Bán căn liền kề vip góc xẻ khe view trường học - Vinhomes Đan Phượng,"+ Bán căn liền kề vip góc xẻ khe view trường học. + Sở hữu ngay căn liền kề VIP góc xẻ khe Thiết kế sang trọng, vị trí đắc địa, không gian sống đẳng cấp! + Thông tin nổi bật: Diện tích 96m², thiết kế tối ưu, phù hợp cả để ở và đầu tư. Xây thô 4 tầng, mặt đường rộng, thuận tiện di chuyển & kinh doanh. Gần hồ, gần các tiện ích cao cấp, tận hưởng không gian sống lý tưởng. Hỗ trợ tài chính: + Vay 70% giá trị miễn lãi suất trong 24 tháng. + Chiết khấu dòng tiền lên đến 15%, ưu đãi lớn. + Quà tặng đẳng cấp: Xe VinFast, chuyến du lịch nghỉ dưỡng. + Vị trí vàng kết nối nội thành: Gần các quận trung tâm, chỉ 15 phút đến Mỹ Đình, 10 phút đến Tây Hồ Tây. Tiềm năng tăng giá mạnh, cơ hội đầu tư sinh lời bền vững. + Nhanh tay liên hệ ngay để sở hữu căn góc VIP đẹp nhất & hưởng ưu đãi lớn! + Hotline PKD Miss Ngân Hạnh: [phone_number]",Biệt thự/Nhà liền kề,Hà Nội,Đan Phượng,Liên Trung,,Vinhomes Wonder Park Đan Phượng​​,16320000000.0,96.0,,8.0,,,,,Tây Bắc,Đông Bắc,2025-06-13T07:41:37.997000
Biệt thự lô góc 150m2 vị trí vàng tây hồ.,"- Biệt thự pháp cổ.4 tầng,lô góc. - Mặt tiền 16m,3 ô tô tránh,vỉa hè dừng đỗ 24/7. - Vị trí vàng vài năm mới có 1 căn bán. - Tận hưởng ánh bình minh mỗi sớm mai. - Vườn hoa dạo bộ ngay trước cửa. - Giá bán đẹp như sổ. 168 tỷ. LH: Mr Trung [phone_number]",Nhà,Hà Nội,Tây Hồ,Quảng An,Quảng Khánh,,168000000000.0,150.0,,16.0,,,4.0,4.0,,,2025-06-23T10:05:10.053000
Chính chủ cần bán gấp căn hộ 54m2 thiết kế 1 ngủ + 1 full nội thất CC Mỹ Đình Pearl Lh: [phone_number],Tôi cần bán căn hộ chính chủ ở Mỹ Đình Pearl tầng trung thoáng mát. Căn 54m² thiết kế 1 phòng ngủ to và 1 phòng ngủ nhỏ và 1 phòng vệ sinh cửa vào hướng Tây Bắc ban công Đông Nam. Giá bán. 4.3 tỷ Anh chị có nhu cầu mời liên hệ xem nhà: [phone_number] zalo [phone_number],Căn hộ chung cư,Hà Nội,Nam Từ Liêm,Phú Đô,Châu Văn Liêm,Mỹ Đình Pearl,4300000000.0,54.0,,,,,1.0,1.0,Tây Bắc,,2025-06-07T10:09:55.409000
Đất đấu giá. Khu vực phát triển mạnh. Đầu tư đỉnh cao,"Khu đấu giá Thuỵ Lâm hot - 2 mặt thoáng trước sau rộng. Đường rộng 17 mét. Cả vỉa hè cây xanh thoáng mát - View Khu đất nhà ở xã hội - Xung quanh là trường học các cấp, UBND, Trạm y tế... - Khu vực đang hót, dân về ở nhiều - Tiềm năng phát triển mạnh. Ở hay đầu tư đỉnh cao.",Đất,Hà Nội,Đông Anh,Bắc Hồng,Thụy Lâm,,7800000000.0,86.0,,,,,,,,,2025-06-18T14:24:56.976000
"Chủ ngợp bank, cần bán gấp toà văn phòng, phân lô vỉa hè, 9 tầng hầm thông sàn, thang máy, KD đỉnh","Toà nhà nằm vị trí tuyệt đẹp, nút giao thông vô cùng thuận tiện, kết nối giữa 4 quận Hà Đông, Thanh Xuân, Hoàng Mai, Thanh Trì.. Sát khu liền kề biệt thự, Tổng Cục Bộ Công An V5 Tân Triều. Ba bước ra Đại lộ Chu Văn An... Kết nối giữa khu đô thị The Manor Central Park với KĐT Linh Đàm. Nhà chủ xây cực kỳ tâm huyết, mục đích gia đình sử dụng. Nay cần bán gấp giải quyết việc gia đình. Rất phù hợp khách hàng mua ở, đầu tư giữ tiền, hoặc làm văn phòng công ty.. Diện tích 130m2, mặt tiền to đẹp 6,4m. Thiết kế. Tầng hầm, để nhiều ô tô và xe máy. T 1 - 2 - 3 - 4 - 5 - 6 - 7. Thiết kế mỗi tầng 2 phòng lớn, vệ sinh to đầy đủ chuẩn 1 toà nhà văn phòng. T8 - 9 khách bếp, phòng ngủ, phòng thờ, sân thượng to đẹp ngắm thành phố trong đêm. Sổ đẹp phân lô. Lh. E Đức Anh hỗ trợ xem nhà trực tiếp.",Nhà,Hà Nội,Thanh Trì,Tân Triều,Yên Xá,,37300000000.0,130.0,9.0,6.0,,,,,,,2025-06-18T13:18:05.451000
"Bán nhà mới 3 tầng An Thượng, Hoài Đức, DT 40m², MT 5.5m, gần Vành Đai 4, giá 3.7 tỷ","Bán Nhà Mới Xây - An Thượng, Hoài Đức. Vị trí đẹp - Gần Vành Đai 4 & Học Viện Chính Sách. Diện tích: 40m² x 3 tầng. Mặt tiền: 5,5m. Giá bán: 3,7 tỷ (có thương lượng). Pháp lý: Sổ đỏ chính chủ, sang tên ngay. Đường trước nhà rộng, giao thông thuận tiện. Tiện ích xung quanh: Cách Vành Đai 4 chỉ vài phút. Gần Học Viện Chính Sách & các trường học, chợ, khu dân cư hiện hữu. Thích hợp ở ngay hoặc đầu tư cho thuê. Liên hệ chính chủ: Mr. Vũ [phone_number] / [phone_number]",Nhà,Hà Nội,Hoài Đức,An Thượng,,,3700000000.0,40.0,,5.5,,,,,,,2025-06-21T04:34:12.778000
"Cần bán căn nhà Mặt Phố Xuân Diệu, quận Tây Hồ, Hà Nội, diện tích 233m2 vị trí kinh doanh sầm uất.","- Diện tích rộng rãi : 233m2. - Mặt tiền thoáng rộng lên đến : 14,5m. - Rất thuận tiện cho việc kinh doanh đa dạng loại hình. - Nhà cũ chủ xác định bán đất. - Sổ đỏ chính chủ, pháp lý rõ ràng, sẵn sàng giao dịch. - Giá bán: 155 tỷ (có thương lượng). - Liên hệ ngay Em Tú Quảng An : [phone_number] để xem nhà và biết thêm chi tiết. Cơ hội đầu tư sinh lời hấp dẫn, không nên bỏ lỡ!",Nhà,Hà Nội,Tây Hồ,Quảng An,,,155000000000.0,233.0,,,,,,,,,2025-06-07T08:01:33.338000
"Cập nhật quỹ căn chuyển nhượng giá tốt, làm việc chính chủ, hỗ trợ giấy tờ hồ sơ","* Văn phòng BĐS Hòa Lạc: [phone_number] - VP đã gắn bó với Xanh Villas ngay từ những ngày đầu dự án. - Cam kết luôn lấy được quỹ căn đẹp nhất, giá tốt nhất. A. Quỹ căn khu A(VIB). 1. Khu A1: - A1 - 06: DT 1000m2 / 3 tầng Đơn lập / view ĐN /Căn Vib mặt suối, giá liên hệ. 2. Khu A2: - A2 - 02: DT 1000m2 / 3 tầng đơn lập/ View Đông Nam /giá liên hệ. 3. Khu A3: - A3 - 03: DT 400 m2 / 3 tầng Đơn lập/ view Nam / giá liên hệ. 4. Khu A4: - A4 - 01 DT 400m2 / 3 tầng / view ĐN / căn góc đơn lập 2 mặt thoáng, giá liên hệ. 5. Ngoài ra còn rất nhiều căn ở khu B, Khu C. - C5 - 11, 17, 25, 32; C7 - 21, 12,27; C6 - 06, 09.. DT 250m2 / 3 tầng / view chính Bắc, Nam / song lập giá liên hệ. Liên hệ: [phone_number]",Biệt thự/Nhà liền kề,Hà Nội,Thạch Thất,,,Xanh Villas,15000000000.0,250.0,,,,,,,Đông Nam,,2025-06-02T12:06:09.713000
Bán nhà phố Bùi Thị Xuân - 32 m2 - 5 tầng - sát mặt phố - hàng hiếm trong khu vực,"Vị trí đắc địa, khu vực có trung tâm thương mại VinCom Bà Triệu, Chợ Hôm, bệnh viện Y Học Cổ Truyền, bệnh viện Mắt Trung Ương... Nhà nằm trên tuyến phố Bùi Thị Xuân, tiếp giáp nhiều tuyến phố lớn, như phố Nguyễn Du, Bà Triệu, Phố Huế, Lê Văn Hưu, Tuệ Tĩnh, Trần Nhân Tông, Tô Hiến Thành, Đoàn Trần Nghiệp, Thái Phiên... Khu vực quanh nhà, nhiều tiện ích, thứ gì cũng có, phố phường buôn bán sầm uất ngày đêm... Hàng xóm Phố Cổ, dân trí cao, an ninh tuyệt đối.. Nhà dân xây, trụ cột bê tông kiên cố, thiết kế 5 tầng đầy đủ công năng... Sổ đỏ chính chủ, sẵn sàng giao dịch.",Nhà,Hà Nội,Hai Bà Trưng,,Bùi Thị Xuân,,10000000000.0,32.0,5.0,,,,3.0,4.0,,,2025-06-24T12:55:32.757000
"Bán nhà Văn Chương 2, Đống Đa, Nhà đẹp, gần phố, 50m ra ô tô, DT 40m2*3 tầng, Giá 7.85 tỷ.","ƯU ĐIỂM NỔI BẬT: + Vị trí trung tâm Đống Đa, gần Ngã Tư Sở, Xã Đàn, Tôn Đức Thắng... + Ngõ nông, thông thoáng, sạch sẽ, thông ra nhiều tuyến phố. + Tiện ích xung quanh: Gần trường học, chợ, siêu thị, bệnh viện, công viên, ga tàu điện Cát Linh. - Thiết kế: Nhà mới, đầy đủ nội thất, diện tích: 40m, thiết kế 4 tầng,tối ưu diện tích. + T1 Phòng khách, bếpm + T23 mỗi tầng 2 ngủ + wc + T4 phòng thờ + sân phơi. - Sổ đỏ chính chủ, Pháp lý chuẩn, Giao dịch nhanh gọn. Giá bán: 7.85 tỷ (Thương lượng mạnh) Liên hệ Em Thắng: [phone_number] để xem nhà trực tiếp và làm việc chính chủ.",Nhà,Hà Nội,Đống Đa,Văn Chương,Tôn Đức Thắng,,7850000000.0,40.0,,3.0,,,4.0,,,,2025-06-29T02:23:44.441000
Trung tâm Đống Đa Khâm Thiên - gần phố - lô góc - 2 thoáng - mặt tiền quyền lực,"Gần phố - nhà đẹp - giá tốt - chủ thân thiện. 23,6% giá tại khu vực này đã tăng trong hơn 1 năm qua. Xem lịch sử giá. * Thông tin mô tả: - Nhà diện tích 42m2 - Giá 8.9 tỷ. - Vị trí lô góc (từ mặt phố vào khoảng hơn 30m). - Trước nhà có sân chung 2 nhà để xe rất tiện, bên mặt cạnh có cổng vào nhà cấp 4 thì cuối sát nhà là của nhà mình làm kho rộng 9m2 (Chủ đã mua lại của các hộ và nếu khách thiện chí thì chủ sẽ tặng không thì sẽ tính thêm tiền hoặc chủ giữ lại làm kho). Thiết kế: - T1: Pk + bếp ăn + wc. - T2,3: Tổng 4PN + 2WC. - T4: 1 phòng + sân phơi. - T4.5: Sân thượng đã lợp tôn. - Nhà 4.5 tầng xây dựng chắc chắn có thể lên thêm tầng, chủ mới sơn, nhà sạch sẽ, cửa và cầu thang gỗ Lim rất bền tốt đẹp. Nhà cán bộ về hưu, xây khung cột chắc chắn, lên được tầng, cải tạo các loại mục đích. Sổ vuông vắn, sẵn sàng giao dịch. Đảm bảo thanh khoản tốt khi muốn chuyển nhượng. Pháp lý rõ ràng không tranh chấp tiềm năng sinh lời cao.",Nhà,Hà Nội,Đống Đa,Khâm Thiên,Khâm Thiên,,8900000000.0,42.0,,5.0,,,4.0,3.0,,,2025-06-04T14:10:09.458000
"Tôi chính chủ cần bán căn liền kề tại TSQ Galaxy, 27 tỷ, 90m2, mặt tiền 6m, ngõ rộng 12m","Biệt thự có diện tích 90m2, hướng Đông Nam, được thiết kế hiện đại với mặt tiền 6m, ngõ vào rộng 12m, rất phù hợp cho gia đình hoặc kinh doanh. Pháp lý đầy đủ, giá bán 27 tỷ VND. Gia đình có việc gấp nên cần bán nhanh Ai quan tâm liên hệ: [phone_number], tên Hoa.",Biệt thự/Nhà liền kề,Hà Nội,Hà Đông,Mộ Lao,Tố Hữu,Khu đô thị Ngân Hà (TSQ Galaxy Vạn Phúc),27000000000.0,90.0,,6.0,,,,,Đông Nam,Đông Nam,2025-06-10T05:48:03.788000
"Chính chủ bán gấp nhà mặt phố Hà Kế Tấn (Trường Chinh) Thanh Xuân. DT 117 m2, 2 T. Giá 31 tỷ","MS:AAOO. - Chính chủ bán gấp nhà mặt Phố Hà Kế Tấn (Trường Chinh) Thanh Xuân. DT 117 m2, 2 T. Giá 31 tỷ. - Căn nhà 2 tầng mặt Phố Hà Kế Tấn, giao cắt với đường Trường Chinh, có vỉa hè rất rộng, nhìn ra sông phù hợp với xây tòa nhà văn phòng, chung cư mini hay giữ tài sản sinh lợi. - Khu vực: Trung tâm của Quận Thanh Xuân, Đống Đa, Hai Bà Trưng, Hoàng Mai, gần nhiều trường đại học lớn như đại học Y, học viện Ngân Hàng, Kinh Tế Quốc Dân, Xây Dựng, Bách Khoa. - Sổ đỏ sẵn nhà, công chứng sang tên luôn chủ nhà đang rất cần bán gấp. Thông tin tôi cung cấp không phông bạt cam kết chính xác 100%. Gọi ngay cho tôi 24/24h (không phí). Đặng Văn Tưởng: ĐT + Zalo: [phone_number]",Nhà,Hà Nội,Thanh Xuân,Khương Mai,Lê Trọng Tấn,,31000000000.0,117.0,,7.0,,,5.0,4.0,,,2025-06-06T05:38:56.493000
Bán Căn Nhà cấp 4 Mặt Đường Phúc Lơị 21m Kinh doanh 80m2(5x16m ) rất tiềm năng Giá Tốt,Vị trí mặt đường to 22m hè chuẩn 5m kinh doanh buôn bán DT 80m2( 5x16m) sổ đỏ sang tên luôn Giá bán 19.99 tỷ 2/ DT 90m2 lô góc 2 mặt đường to Kinh doanh sầm uất Giá Bán 19.8 tỷ LH [phone_number][phone_number] để mua nhanh Trân Trong!,Nhà,Hà Nội,Long Biên,Phúc Lợi,Phúc Lợi,,19900000000.0,80.0,,5.0,,,,,,,2025-06-07T21:17:33.297000
Bán chung cư mini Trịnh Văn Bô vị trí đẹp ô tô đỗ cửa view công viên giá tốt,"Bán chung cư mini Trịnh Văn Bô vị trí đẹp ô tô đỗ cửa view công viên giá tốt. Diện tích đất: 65m2. Xây 9 tầng có hầm kiên cố thiết kế hiện đại. Tổng 14 phòng khép kín, full nội thất cao cấp (giường, tủ, điều hòa, nóng lạnh, bếp). + Có 20m đất lưu không phía trước thuộc quy hoạch mở đường 17m view công viên cực đẹp. + Pháp lý rõ ràng, sổ đỏ chính chủ. + Doanh thu cho thuê ổn định hàng tháng 70tr. + Khu vực đang phát triển mạnh, tiềm năng tăng giá cao. Liên hệ Em Nga để đi xem nhà: [phone_number]",Nhà,Hà Nội,Nam Từ Liêm,Phương Canh,Trịnh Văn Bô,,20500000000.0,65.0,,,,,,,,,2025-06-09T18:36:19.825000
Mặt phố kinh doanh - mặt tiền bề thế - vỉa hè đá bóng - trung tâm Cầu Giấy,"MẶT PHỐ KINH DOANH SẦM UẤT - VỈA HÈ ĐÁ BÓNG - CẠNH TRƯỜNG ĐH THƯƠNG MẠI 50 m x 4 tầng x 5.5 m mặt tiền 20 tỷ Mặt tiền bề thế, ở hay xây tòa văn phòng kinh doanh đểu đỉnh chóp. Khu kinh doanh sầm uất Kinh doanh mọi loại hình Sổ sẵn giao dịch [phone_number]",Nhà,Hà Nội,Cầu Giấy,Mai Dịch,Cầu Giấy,,20000000000.0,50.0,,6.0,,,4.0,4.0,,,2025-06-13T09:42:43.775000
"Bán nhà ở gần mặt phố Ngô Gia Tự, 3 tầng, mặt tiền rộng, sổ đỏ chính chủ","Vị trí đẹp Ngô Gia Tự, Long Biên, chỉ vài bước chân ra mặt phố lớn, khu vực dân cư sầm uất, thuận tiện sinh sống và kết nối trung tâm. Căn nhà 3 tầng, xây kiên cố, diện tích 50m²/sàn, mặt tiền rộng, tổng thể sáng thoáng, thiết kế hợp lý với: 3 phòng ngủ riêng biệt. 1 phòng khách, bếp, sân phơi đầy đủ. Đường trước nhà rộng rãi, đi lại dễ dàng, đi vài bước ra phố. Sổ đỏ chính chủ, pháp lý rõ ràng, sẵn sàng giao dịch. Giá chào chỉ hơn 6 tỷ có thương lượng thêm với khách thiện chí. Liên hệ ngay: Ms Hương [phone_number]Chuyên tư vấn nhà đất thổ cư Long Biên hỗ trợ xem nhà & thủ tục hoàn toàn miễn phí).",Nhà,Hà Nội,Long Biên,Đức Giang,Ngô Gia Tự,,6600000000.0,50.0,,,,,3.0,,,,2025-06-06T05:48:56.065000
"Hiếm! 29 tỷ hơn, bán nhà Phú Thượng, Tây Hồ 112m2 5tầng ô tô tránh - Kinh doanh - Vỉa hè - 2 thoáng","Hiếm! 29 tỷ hơn, bán nhà Phú Thượng, Tây Hồ - 112m2 - 5 tầng - Ô tô tránh - Kinh doanh - Vỉa hè - 2 thoáng. Mặt phố quận Tây Hồ - khu vực phát triển mạnh trong tương lai gần - ô tô tránh, vỉa hè - GPXD 7 nổi + 1 hầm - sổ vuông đẹp. * Vị trí. + Đường ô tô tải, vị trí kinh doanh view đẹp. + Khu vực đang phát triển, giá trị tương lai tăng cao. + Giao thông thuận tiện đi sân bay Nội Bài, ra Hồ Tây, lên trung tâm phố cổ. * Hiện trạng nhà. + Ô tô, vỉa hè kinh doanh. + Nhà hiện trạng là: 1 hầm và 4 tầng nổi, công năng đầy đủ vừa ở vừa kinh doanh. + Khách mua dọn đến ở luôn. + Chủ đã làm GPXD 7 tầng nổi và 1 tầng hầm. * Pháp lý. Sổ sẵn sàng giao dịch.",Nhà,Hà Nội,Tây Hồ,Phú Thượng,Phú Thượng,,29800000000.0,112.0,5.0,,,,8.0,8.0,,,2025-06-26T15:17:20.721000
